,soft_id,geneOntology,uniprot,ensemble human,entrez gene,ncbi,GSM433776,GSM433777,GSM433778,GSM433779,GSM433780,GSM433781,GSM433782,GSM433783,GSM433784
3410384,3410384,,Q9HCM1,ENSG00000174718,55196,,8.605417686,8.764274008,8.889664747,9.123686178,9.034612264,8.832110245,8.800552672,8.807077364,8.931886288
2565484,2565484,GO:0005783,Q9H0V9,ENSG00000114988,81562,,9.076415054,9.165722203,9.181299084,9.165942966,9.111206686,10.00380302,9.078228679,8.768608078,8.881949915
3278176,3278176,GO:0048471,Q8WVF2,ENSG00000165623,221044,,8.638741147,8.51579607,8.522732971,8.499329261,8.518863944,8.476816893,8.475600476,8.708274678,8.572104011
2960303,2960303,GO:0008060,Q5SYQ3,ENSG00000112305,135152,,9.217312851,9.068413385,9.007649423,9.107879692,9.081709349,9.032568917,9.019693032,9.267037676,9.200171687
3882012,3882012,GO:0008270,Q59H79,ENSG00000088305,1789,,8.840341999,8.94140265,8.755689967,8.817562211,8.775279722,8.737691316,8.823901789,8.881973059,8.792406851
2919669,2919669,GO:0008270,Q86WM7,ENSG00000057657,639,,8.538359466,8.451427711,8.413521536,8.4750501,8.441426784,8.396910068,8.429165991,8.687371091,8.482684514
2465182,2465182,GO:0008168,Q9H5Q4,ENSG00000162851,64216,,9.109713986,9.638298798,9.49757973,9.079252827,9.530986824,9.30013258,8.851089335,9.252428386,9.162515185
3434490,3434490,GO:0014069,Q9NZU7,ENSG00000157782,9478,,9.04645194,8.833301459,8.860721005,8.98828457,8.9190216,8.881205468,8.840449576,9.066299456,8.991982721
3303478,3303478,GO:0012507,B4E2H6,ENSG00000075826,25956,,8.669588496,8.573513943,8.670567759,8.73924528,8.575936075,8.808444389,8.562185001,8.763335882,8.716859852
3774331,3774331,GO:0000398,Q86V81,ENSG00000183684,10189,,9.651033401,10.11166438,9.808761153,10.36658329,9.373305003,8.975339047,9.126398689,9.344366757,9.258582854
3726325,3726325,GO:0005783,Q9H1B5,ENSG00000015532,64132,,9.315415638,9.328455115,9.170931322,9.182599548,9.14419051,9.5854144,9.328571942,9.280485058,9.424450421
3542145,3542145,GO:0003674,Q92537,ENSG00000100647,9766,,8.846563637,8.830869125,8.879141598,8.807683715,8.935514439,8.975949223,8.970606217,8.985688571,9.01122316
3808096,3808096,GO:0008270,B3KTW5,ENSG00000176624,51320,,9.601156085,9.400868755,10.05478083,9.181751453,9.59849464,9.200112254,9.837678456,10.22697496,9.249006509
3747001,3747001,GO:0005680,Q16763,ENSG00000108106,27338,,9.759630292,9.589517886,9.293479928,9.937948556,9.611995217,9.404055041,9.428793865,9.934861997,9.940413882
3416921,3416921,GO:0005488,Q92781,ENSG00000135437,5959,,8.820429567,8.694092369,8.705970015,8.695595867,8.834594978,8.721370423,8.873642364,8.909854548,8.902796006
3804358,3804358,GO:0005874,Q68CL5,ENSG00000134779,25941,,9.888296495,9.448939263,10.04171111,9.402709327,9.814207608,9.308185689,9.795409615,9.46644258,9.35296451
2712040,2712040,GO:0008060,Q15057,ENSG00000114331,23527,,9.413302269,10.02516103,9.682741323,9.395724876,9.378709205,10.04337028,9.860120533,9.13664276,9.646205238
3770361,3770361,GO:0005886,C9JIQ6,ENSG00000186074,146722,,8.753685212,8.569009336,8.572550242,8.630674177,8.578908409,8.609537679,8.589181252,8.812888525,8.661736026
3851603,3851603,GO:0043687,P49366,ENSG00000095059,1725,,9.876780151,9.659697737,10.36870907,9.498109403,9.944305279,9.662417932,10.13734657,9.94254162,9.832773085
3286211,3286211,GO:0016477,Q8N9B8,ENSG00000198915,221002,,8.911007347,8.592387458,8.545246017,8.671148841,8.618902537,8.635544546,8.528954096,8.777345124,8.678535453
4010681,4010681,GO:0016787,Q96EF0,ENSG00000102043,142689,,8.41716091,8.663424007,8.378009161,8.350850989,8.309418621,8.293641575,8.347105921,8.388113617,8.391213166
3490504,3490504,GO:0043687,Q5TAP6,ENSG00000254359,10813,,8.789912382,9.204543533,9.19620558,8.859703588,8.851921044,8.898322389,8.940573661,8.755009184,8.808322221
2643324,2643324,GO:0007264,C9J5Z8,ENSG00000144867,58477,,9.635112068,10.16292141,9.880395614,9.456990403,9.7897377,10.07969197,9.62734496,8.877894632,9.67766556
2545681,2545681,GO:0003677,C9JNH7,ENSG00000115207,2976,,9.575030215,9.62018335,9.677249938,9.409182956,9.340754866,9.596054709,9.477306682,9.415134408,9.407007077
3980758,3980758,GO:0046966,Q7Z3Z5,ENSG00000184634,9968,,9.651252539,9.651400912,9.301067438,9.354511842,9.404672539,9.428755791,9.41899845,9.463538716,9.409646662
3576150,3576150,GO:0005488,B3KX34,ENSG00000165914,145567,,9.469175012,9.236279355,9.795340446,9.347664078,9.655733132,9.482598357,9.864855189,9.139312616,9.690288439
2350489,2350489,GO:0003674,A8MQ66,ENSG00000116299,57535,,8.696149124,8.630059,8.559526117,8.643411002,8.622323893,8.555265734,8.589920715,8.773793886,8.646246886
3377737,3377737,GO:0005244,Q9Y2U2,ENSG00000173338,10089,,8.991865376,8.880519116,8.809273071,8.866842829,8.953181633,8.813659279,8.803516671,9.112547364,8.964617435
2442900,2442900,GO:0005960,P23434,ENSG00000140905,2653,,8.989768848,9.180874489,9.236031715,9.135043044,8.934440189,9.02921695,9.045471892,8.712000988,8.858327481
2823880,2823880,GO:0007202,D6RCD6,ENSG00000152495,814,,8.674323752,9.746299857,10.02146107,8.50323094,9.269693004,8.801991587,8.892489732,8.623190946,8.803813141
2827645,2827645,GO:0000038,Q9Y2P4,ENSG00000113396,28965,,8.344884267,8.292783883,8.285037111,8.356654798,8.290653801,8.296167054,8.283459041,8.389489158,8.372877146
2768056,2768056,GO:0005216,D6R924,ENSG00000109158,2557,,8.463023021,8.373413872,8.376999315,8.400204537,8.421631229,8.351739546,8.387794502,8.47989002,8.456219537
3417703,3417703,GO:0008152,O14756,ENSG00000025423,8630,,8.474316062,8.383110985,8.472012761,8.359344879,8.371435415,8.670834077,8.56012032,8.468097107,8.402085261
3887094,3887094,GO:0008270,Q96MP5,ENSG00000132801,140831,,8.530616725,8.475013351,8.499060231,8.439452368,8.480355221,8.475226035,8.478184894,8.520206579,8.434497666
2763550,2763550,GO:0006367,Q4W5M7,ENSG00000109819,10891,,8.830919208,9.065660844,8.957918402,8.435933957,9.958721736,8.606852027,9.065977146,8.581594707,9.631442085
2826118,2826118,GO:0008270,D6RFM9,ENSG00000164185,133923,,8.519168789,8.436519282,8.435450774,8.518303054,8.490163161,8.427046544,8.409347555,8.550053566,8.487557445
3587226,3587226,GO:0005216,Q693P7,ENSG00000166664,89832,,8.99454913,9.039153003,8.797460073,8.916134406,9.090530823,8.77962719,8.837673452,8.9429438,9.258461083
3872521,3872521,GO:0008270,Q96SQ5,ENSG00000198466,147687,,8.772430365,8.847823442,8.892665561,8.968755988,9.011327082,8.780265113,8.891636505,8.945908596,8.932736409
3656682,3656682,GO:0048188,C9J2Z9,ENSG00000099381,9739,,9.255955085,9.086639194,9.036920294,9.127062477,9.096318329,8.938180235,8.929240707,9.342635317,9.177502268
3757050,3757050,GO:0005198,P13646,ENSG00000171401,3860,,9.042556634,8.852239837,8.812459857,8.85418784,8.852934344,8.754582538,8.813139714,9.110365261,8.918331989
3778252,3778252,GO:0005634,Q6PG48,ENSG00000101745,23253,,8.486996273,8.641828728,8.789224673,8.692694244,8.695975876,8.505420401,8.73595911,8.590122601,8.472186836
2949299,2949299,GO:0005886,O95867,ENSG00000235452,80740,,8.52360694,8.469045428,8.296898428,8.477653659,8.436106719,8.377723939,8.390358833,8.669610878,8.476345358
2949294,2949294,,B7ZCA4,ENSG00000235769,,,8.844797504,8.759679862,8.654466136,8.713000678,8.897636656,8.708861922,8.774471193,8.969570789,8.815556855
3336324,3336324,GO:0005515,D6RH00,ENSG00000248746,89,,8.789203873,8.656338006,8.629788381,8.693095123,8.675452727,8.688693825,8.698511484,8.914504754,8.741397034
2945677,2945677,GO:0003674,B4DWX7,ENSG00000112308,81688,,9.57567692,9.88198995,10.01887016,10.02069515,9.569800109,10.21104313,10.10380836,9.727416646,9.88699967
3372352,3372352,GO:0005515,Q9BXJ3,ENSG00000172247,114900,,9.53591666,9.255251501,9.124053612,9.283747697,9.226946893,9.086585746,9.067012816,9.508183699,9.454069566
3861978,3861978,GO:0010390,Q8N7H5,ENSG00000006712,54623,,9.610733353,9.651208846,9.598167933,10.18473251,9.688834343,9.954054013,9.590704109,9.656621474,9.512965013
3900091,3900091,GO:0017123,Q2PPJ7,ENSG00000188559,57186,,8.852925394,9.080656531,8.901661296,8.806359241,9.147330868,9.728117215,8.714300132,8.881118723,8.900190762
2628583,2628583,GO:0017111,Q53XL8,ENSG00000100764,5700,,9.73956782,10.05909505,9.960002993,10.12319454,10.24463052,10.16017149,10.55327164,10.08317285,9.948865887
3184204,3184204,GO:0001673,Q9Y615,ENSG00000187003,10881,,8.381779506,8.245911845,8.29139725,8.279979756,8.294837365,8.341967614,8.353933048,8.468960067,8.37858142
3206008,3206008,GO:0005515,Q7Z321,ENSG00000227921,728577,,8.642178535,9.435546025,9.37756059,10.95201468,8.932063058,9.405308343,9.389608365,10.18267956,8.635980878
2591942,2591942,GO:0005783,B9A069,ENSG00000128699,94101,,8.955439908,9.046984249,9.25399027,8.865956176,9.004679103,9.092687469,8.961855821,8.779555357,8.865260168
3395807,3395807,GO:0007608,Q8NGN1,ENSG00000181499,219874,,8.425400071,8.321353008,8.282000894,8.397436101,8.341632697,8.342321717,8.35168065,8.669285612,8.322521932
2340845,2340845,GO:0003677,Q5TAD2,ENSG00000198160,57708,,8.830403018,8.861716505,8.960457872,9.232178627,8.953142104,9.03949776,9.020848062,8.916324781,9.00241176
3142932,3142932,,Q8N0T1,ENSG00000176731,401466,,9.029111443,9.152942243,9.396333013,9.184611153,9.303269325,9.142138071,9.204462489,8.9113972,9.214360628
2774565,2774565,GO:0004527,D6RGK9,ENSG00000138767,246175,,9.126905773,8.872124936,9.345068554,9.168897632,9.006743306,8.994879513,9.432174851,8.835309789,9.153262557
2420722,2420722,GO:0007264,Q5VT97,ENSG00000097096,84144,,8.490854548,8.62128169,8.844907238,8.598798447,8.56415077,8.670748191,8.624617104,8.575297219,8.562682982
3880467,3880467,GO:0005886,Q9H7V2,ENSG00000101463,79953,,8.681522177,8.526210628,8.477758884,8.625517673,8.493170875,8.472824062,8.458513377,8.733869235,8.594881533
2551690,2551690,GO:0043687,Q07326,ENSG00000151665,5281,,8.525765359,8.625759335,8.907286056,8.711168591,8.609057981,9.044088562,8.794882146,8.403147156,8.580379228
2923661,2923661,GO:0019904,B4DI81,ENSG00000152661,2697,,8.302191258,8.310662286,8.376230866,8.537660742,8.266719926,8.332962162,8.266484749,8.336458071,8.309059125
3315231,3315231,GO:0016829,P30084,ENSG00000127884,1892,,10.51529319,10.11202709,9.998601275,10.27048141,10.16962152,9.929405882,10.02818667,9.708747228,10.1600148
3591704,3591704,GO:0005515,Q9H967,ENSG00000092470,79968,,8.546141086,9.135118374,9.071480203,8.891148083,9.100967693,8.472787257,8.541615161,8.626136571,8.713571948
2350316,2350316,GO:0005515,Q5VTL7,ENSG00000143107,163479,,8.34004064,8.312124734,8.273610373,8.306657781,8.29622574,8.273222914,8.341746154,8.390749137,8.346617475
3729501,3729501,,C9JQB6,ENSG00000141371,124773,,8.679740483,8.523578825,8.534713352,8.519382142,8.562441699,8.554433459,8.548647081,8.766370178,8.577762454
3854454,3854454,GO:0007275,Q10589,ENSG00000130303,684,,8.738689137,9.018257749,8.923753733,8.589439822,9.230076596,8.930005555,9.164818869,8.814131021,9.354693962
2863730,2863730,GO:0007596,E5RJ68,ENSG00000132842,8546,,9.133490941,9.893543361,9.906998276,9.679481925,9.702685809,9.679936411,9.572436326,8.952239486,9.471766739
3888217,3888217,GO:0003676,B7Z6D5,ENSG00000124228,55661,,9.394794858,9.741100524,9.256236336,9.265362376,9.318311241,9.554091231,9.449134536,9.310127218,9.253576443
3491383,3491383,,P86481,ENSG00000234278,729246,,8.769301748,8.637458801,8.576698039,8.637934896,8.646693176,8.637882618,8.634307664,8.847748045,8.70864589
2734421,2734421,GO:0007275,D6RHH1,ENSG00000138639,83478,,8.549665651,8.580913857,8.553808674,8.457833234,8.769842988,8.505111909,8.692184366,8.587093053,9.020362658
3734648,3734648,GO:0015355,O15375,ENSG00000170190,9121,,9.254741173,9.069713458,9.655181954,9.861458867,9.164641817,9.458884798,9.494003218,9.650742699,9.255317782
3260018,3260018,GO:0008270,B7Z6J9,ENSG00000155256,118813,,9.139817055,8.923716381,9.158858655,8.854178612,8.837369038,9.13442773,9.16613488,9.015724361,9.012584475
2826058,2826058,GO:0051347,Q8N4E7,ENSG00000181867,94033,,8.279762881,8.204836479,8.226331927,8.269528936,8.258705765,8.137220538,8.224707709,8.199785554,8.228028473
3488338,3488338,GO:0016023,Q8NA61,ENSG00000174015,220082,,8.399471952,8.381738191,8.313290637,8.36700128,8.352650589,8.364004237,8.340463269,8.439138068,8.372065038
3858285,3858285,GO:0008270,Q63HK5,ENSG00000121297,57616,,8.699075807,8.735510575,8.706093575,9.120981526,8.679303334,8.611795918,8.663073014,8.817394163,8.851948962
2812690,2812690,GO:0005737,B4DSE5,ENSG00000069020,375449,,8.769289337,8.588782905,8.493141061,8.684796445,8.649664156,8.508983016,8.562184069,8.707503004,8.657403612
3856075,3856075,GO:0008270,Q5JVG8,ENSG00000197124,91120,,8.409563151,8.488193192,8.543333372,8.337401679,8.488412033,8.375071258,8.356221168,8.487025601,8.38927553
3423301,3423301,GO:0005635,Q8IVK9,ENSG00000067798,89795,,8.594816968,8.918519072,9.101609943,9.180066062,8.86319613,8.687958577,8.955683338,8.60292796,8.765622799
2369609,2369609,,D6RCN1,ENSG00000162779,126859,,8.29742345,8.265916877,8.267617679,8.248091159,8.264430287,8.259126315,8.261533277,8.318270965,8.290900535
2333707,2333707,,Q8N4L8,ENSG00000159214,149473,,8.883478771,8.640659442,8.627287175,8.733802016,8.727641309,8.711544101,8.647103417,8.853516304,8.775868646
3853108,3853108,GO:0007275,Q9UM47,ENSG00000074181,4854,,9.309639687,9.191518022,8.991997162,9.449275998,9.03695466,9.329492116,8.939018314,9.331167759,9.259913331
3678316,3678316,GO:0008270,B4DNN9,ENSG00000103199,26048,,9.01624823,8.835440391,8.793915809,8.847719185,8.860191022,8.797944956,8.759138149,9.052229886,8.949665816
3880271,3880271,GO:0030414,O60676,ENSG00000125815,10047,,8.490756026,8.380176063,8.385964667,8.442859234,8.440321602,8.355207512,8.378876789,8.493033897,8.440467732
3934695,3934695,GO:0003674,B4DPZ0,ENSG00000183255,754,,10.79691425,10.91334973,11.05003993,10.11796802,10.54911085,10.83386486,10.75023602,10.01078538,10.18713773
3643333,3643333,GO:0007275,Q9UJH8,ENSG00000103260,79006,,9.285799541,9.006191314,9.163631098,9.089502206,9.284516457,8.995283586,9.01673026,9.377204439,9.240930176
4048265,4048265,GO:0005886,A0PFK3,ENSG00000229391,3123,,8.402028905,9.355050199,8.576421144,8.319775744,9.64382548,9.013761221,8.422673835,10.99053733,8.791887124
2983142,2983142,GO:0042787,Q5VVX1,ENSG00000185345,5071,,8.681515206,8.673605941,8.593753443,8.607508671,8.901638926,8.5183793,8.570204542,8.671462349,8.709004066
3330892,3330892,GO:0007608,Q8N0Y5,ENSG00000172154,120586,,8.266496044,8.269946771,8.2407008,8.229258312,8.247266369,8.186189066,8.223261556,8.292582825,8.201294163
2676518,2676518,GO:0005634,C9IY64,ENSG00000163935,51460,,8.941089797,9.297730732,9.14215163,8.992351384,9.236930667,9.221751422,9.080467053,8.897537876,8.898870094
2793221,2793221,GO:0007049,Q96PY6,ENSG00000137601,4750,,8.614103439,8.613792836,8.859275621,8.760979877,8.686560369,8.839780549,8.919245153,8.486239192,8.653562034
3837431,3837431,GO:0019904,B4DE23,ENSG00000024422,30846,,9.172780296,8.935369298,9.148847219,10.0769299,9.037086916,9.077365837,9.318716565,9.625807484,9.349035369
2686727,2686727,GO:0003674,C9J2L2,ENSG00000174166,27107,,9.109468029,9.486920313,9.436850924,9.321735049,9.271051475,9.567233007,9.559057629,9.054859808,9.588714064
2521574,2521574,GO:0004629,Q15111,ENSG00000115896,5334,,8.569181482,8.356614772,8.512514913,8.314596243,8.877330103,8.4428357,8.606382733,8.401221716,8.474371025
3142485,3142485,GO:0043025,Q5PT55,ENSG00000253598,347051,,9.618934678,9.696112289,10.28391439,9.28997932,9.825631472,9.543652086,9.56853522,9.274535414,9.487617549
3178583,3178583,GO:0016538,Q6FGI9,ENSG00000123975,1164,,8.815548451,8.841507435,9.310094065,9.341411321,9.070521601,8.910234097,9.093842584,8.756982691,9.248371921
2428760,2428760,GO:0005634,Q5VWQ0,ENSG00000081019,54665,,8.951307751,8.816259965,9.029826074,8.988050655,9.055742169,9.074835118,9.113665235,9.156070883,9.008448114
3834674,3834674,GO:0003677,Q96RK0,ENSG00000079432,23152,,9.296686461,9.184860364,9.181743114,9.479518665,9.199808464,9.239809147,9.11163,9.575316495,9.338267949
2387711,2387711,GO:0003674,Q2M1H5,ENSG00000155816,56776,,8.932310915,8.877170561,8.639340046,8.697851414,8.882358708,8.676341604,8.672194071,8.804943874,8.816857295
2408028,2408028,GO:0055086,Q9BXI3,ENSG00000116981,84618,,8.792827521,8.596597778,8.512116891,8.576305111,8.643862574,8.492368249,8.58221332,8.70651541,8.718633731
3335736,3335736,GO:0003677,Q14919,ENSG00000175550,10589,,10.13714485,10.01076028,9.825514342,10.70855928,10.22922266,10.07238975,10.8334887,10.64240795,10.18639372
2944068,2944068,GO:0003676,D6R9L5,ENSG00000124795,7913,,9.456092545,9.83630602,9.960062137,9.933775466,9.660431531,9.646966683,9.788911653,9.701598363,9.633858411
3638204,3638204,GO:0001525,Q08431,ENSG00000140545,4240,,10.87085646,9.818698702,11.52712749,9.741041564,10.8884798,10.83364418,10.81487129,10.35658804,10.53827906
3757154,3757154,GO:0045095,P02533,ENSG00000226145,3861,,9.534880024,9.341904789,9.280883312,9.397504518,9.386005072,9.220197187,9.240858718,9.579761324,9.470059056
2714407,2714407,GO:0035108,D6RBD5,ENSG00000127418,53834,,9.246723205,9.106790867,9.03054254,9.230534451,9.150226847,9.351495858,9.198432002,9.39290604,9.221261118
3629378,3629378,GO:0008168,B7Z734,ENSG00000103707,123263,,9.517359781,9.331201662,9.459978982,9.119917426,9.632558182,9.608941951,9.742467135,8.986479197,9.698371269
3767531,3767531,,Q8N8E3,ENSG00000154240,201134,,8.541533043,8.458152752,8.471187728,8.578712778,8.503640519,8.373284158,8.324645749,8.388748615,8.408638127
3063368,3063368,GO:0003676,Q8TCP9,ENSG00000221909,221786,,8.875161385,9.064837805,8.777658055,8.804369066,8.908194598,8.912069113,8.903047103,8.774580075,8.841827865
2714200,2714200,GO:0046034,P56385,ENSG00000169020,84179,,8.778024777,8.686619675,8.716935712,8.7081452,8.813163205,8.68900077,8.817463161,8.955454985,8.745688376
3289631,3289631,GO:0003676,Q9H0L4,ENSG00000177613,23283,,9.218470411,9.369809249,9.036353737,8.994176366,8.802775774,8.729844961,8.99244708,8.842710576,8.764152801
3442774,3442774,GO:0090009,Q9NR23,ENSG00000184344,9573,,8.53170699,8.472746485,8.370234025,8.47581765,8.440078482,8.412312183,8.422483416,8.614259952,8.496378628
2963859,2963859,GO:0010976,Q9BYY6,ENSG00000118432,1268,,8.347597175,8.333583549,8.289379532,8.285989839,8.31051252,8.346940284,8.320179141,8.504203622,8.334023217
3761034,3761034,,Q9BU68,ENSG00000167183,79170,,8.507634245,8.388272491,8.373391966,8.457694361,8.392470201,8.353572093,8.339036487,8.537264264,8.425070525
3945376,3945376,GO:0006626,Q9NS69,ENSG00000100216,56993,,9.372645238,9.441815165,9.241387509,9.054871729,9.117358856,9.010617567,9.11315268,9.048456607,9.049852205
2948259,2948259,GO:0008270,A2AE50,ENSG00000137313,7726,,9.04323159,9.088430476,9.10014065,9.071563835,9.082596396,9.042734627,8.919682972,8.9989192,8.936822034
3829857,3829857,GO:0008270,B7ZKX3,ENSG00000197841,55900,,9.063635855,9.035347839,9.821533537,9.537098697,9.318216065,9.776352204,9.779219188,9.264461643,9.213005108
3770422,3770422,GO:0005234,Q14957,ENSG00000161509,2905,,8.947783971,8.754682433,8.70205027,8.736372098,8.740600268,8.713680701,8.702373729,9.006367687,8.842659271
2564599,2564599,GO:0003735,P82675,ENSG00000144029,64969,,9.392071974,9.653077507,9.273048146,9.528053187,9.483801019,9.745459529,9.377506048,9.01740721,9.525287689
3178952,3178952,GO:0019904,P43405,ENSG00000165025,6850,,8.647565362,8.534909819,8.526604066,8.585918522,8.561981497,8.482672576,8.492921714,8.695650661,8.57893017
3771068,3771068,GO:0008270,Q96LD4,ENSG00000132481,91107,,9.243262762,8.888291756,9.187286974,9.260249815,8.942798419,9.226038903,9.007204907,9.366437882,9.031511747
